Batch,Instrument,QC Name,Date QC,Analyte,Result
ENBS_250711_BATCH,SCIEX-Wallace,ENBS3,2025-07-11,C5 IS Int,152007.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,163445.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,153415.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,147479.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,163929.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,153766.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,158032.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,158699.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,155078.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,152768.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,164586.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,156489.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,158563.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,153602.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,150858.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,155563.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,160176.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,166827.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,165421.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,166984.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,167329.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,159686.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS1,2025-07-14,C5 IS Int,173057.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS2,2025-07-14,C5 IS Int,166994.0
ENBS_250714_BATCH,SCIEX-Wallace,ENBS3,2025-07-14,C5 IS Int,162857.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS1,2025-07-15,C5 IS Int,179211.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS2,2025-07-15,C5 IS Int,168076.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS3,2025-07-15,C5 IS Int,165443.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS1,2025-07-15,C5 IS Int,143504.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS2,2025-07-15,C5 IS Int,147448.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS3,2025-07-15,C5 IS Int,148622.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS1,2025-07-15,C5 IS Int,157344.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS2,2025-07-15,C5 IS Int,152015.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS3,2025-07-15,C5 IS Int,144966.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS1,2025-07-15,C5 IS Int,152109.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS2,2025-07-15,C5 IS Int,147768.0
ENBS_250715_BATCH,SCIEX-Gromit,ENBS3,2025-07-15,C5 IS Int,149678.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,172145.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,161195.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,146266.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,155716.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,151875.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,141288.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,152731.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,145521.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,140997.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,145407.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,146672.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,141813.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,148288.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,148806.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,143146.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,152003.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,145305.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,144049.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,144046.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,151057.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,155968.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS1,2025-07-16,C5 IS Int,154207.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS2,2025-07-16,C5 IS Int,150145.0
ENBS_250716_BATCH,SCIEX-Gromit,ENBS3,2025-07-16,C5 IS Int,150694.0
ENBS_250716_TSTPM,SCIEX-Wallace,ENBS1,2025-07-16,C5 IS Int,139768.0
ENBS_250716_TSTPM,SCIEX-Wallace,ENBS2,2025-07-16,C5 IS Int,136355.0
ENBS_250716_TSTPM,SCIEX-Wallace,ENBS3,2025-07-16,C5 IS Int,137255.0
ENBS_250716_TSTPM,SCIEX-Wallace,ENBS1,2025-07-16,C5 IS Int,142766.0
ENBS_250716_TSTPM,SCIEX-Wallace,ENBS2,2025-07-16,C5 IS Int,144394.0
ENBS_250716_TSTPM,SCIEX-Wallace,ENBS3,2025-07-16,C5 IS Int,144411.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS1,2025-07-17,C5 IS Int,152149.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS2,2025-07-17,C5 IS Int,153372.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS3,2025-07-17,C5 IS Int,161889.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS1,2025-07-17,C5 IS Int,163011.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS2,2025-07-17,C5 IS Int,159723.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS3,2025-07-17,C5 IS Int,158619.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS1,2025-07-17,C5 IS Int,166789.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS2,2025-07-17,C5 IS Int,160443.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS3,2025-07-17,C5 IS Int,163576.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS1,2025-07-17,C5 IS Int,155168.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS2,2025-07-17,C5 IS Int,157592.0
ENBS_250717_BATCH,SCIEX-Wallace,ENBS3,2025-07-17,C5 IS Int,158555.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS1,2025-07-18,C5 IS Int,173526.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS2,2025-07-18,C5 IS Int,175101.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS3,2025-07-18,C5 IS Int,166701.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS1,2025-07-18,C5 IS Int,162996.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS2,2025-07-18,C5 IS Int,152029.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS3,2025-07-18,C5 IS Int,147478.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS1,2025-07-18,C5 IS Int,164602.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS2,2025-07-18,C5 IS Int,148906.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS3,2025-07-18,C5 IS Int,144053.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS1,2025-07-18,C5 IS Int,167182.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS2,2025-07-18,C5 IS Int,161446.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS3,2025-07-18,C5 IS Int,154882.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS1,2025-07-18,C5 IS Int,165472.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS2,2025-07-18,C5 IS Int,159605.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS3,2025-07-18,C5 IS Int,153721.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS1,2025-07-18,C5 IS Int,159936.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS2,2025-07-18,C5 IS Int,162315.0
ENBS_250718_BATCH,SCIEX-Gromit,ENBS3,2025-07-18,C5 IS Int,151696.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,151940.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,148381.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,143726.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,174728.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,168926.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,173243.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,171534.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,161442.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,162903.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,179007.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,167221.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,163832.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,175356.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,154766.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,164066.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,173038.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,165662.0
ENBS_250721_BATCH,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,164382.0
ENBS_250721_ISCHK,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,170238.0
ENBS_250721_ISCHK,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,163718.0
ENBS_250721_ISCHK,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,154369.0
ENBS_250721_ISCHK,SCIEX-Wallace,ENBS1,2025-07-21,C5 IS Int,170279.0
ENBS_250721_ISCHK,SCIEX-Wallace,ENBS2,2025-07-21,C5 IS Int,161033.0
ENBS_250721_ISCHK,SCIEX-Wallace,ENBS3,2025-07-21,C5 IS Int,171082.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS1,2025-07-22,C5 IS Int,130334.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS2,2025-07-22,C5 IS Int,132151.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS3,2025-07-22,C5 IS Int,129433.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS1,2025-07-22,C5 IS Int,139733.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS2,2025-07-22,C5 IS Int,139684.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS3,2025-07-22,C5 IS Int,132524.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS1,2025-07-22,C5 IS Int,131782.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS2,2025-07-22,C5 IS Int,135809.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS3,2025-07-22,C5 IS Int,130132.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS1,2025-07-22,C5 IS Int,136041.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS2,2025-07-22,C5 IS Int,135544.0
ENBS_250722_BATCH,SCIEX-Wallace,ENBS3,2025-07-22,C5 IS Int,132875.0
ENBS_250723_TSTPM,SCIEX-Gromit,ENBS1,2025-07-23,C5 IS Int,181947.0
ENBS_250723_TSTPM,SCIEX-Gromit,ENBS2,2025-07-23,C5 IS Int,183539.0
ENBS_250723_TSTPM,SCIEX-Gromit,ENBS3,2025-07-23,C5 IS Int,169868.0
ENBS_250723_TSTPM,SCIEX-Gromit,ENBS1,2025-07-23,C5 IS Int,198809.0
ENBS_250723_TSTPM,SCIEX-Gromit,ENBS2,2025-07-23,C5 IS Int,174181.0
ENBS_250723_TSTPM,SCIEX-Gromit,ENBS3,2025-07-23,C5 IS Int,169609.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,172738.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,170685.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,158705.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,167735.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,166785.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,161072.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,167885.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,161350.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,160472.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,167749.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,163123.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,157067.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,170648.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,161947.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,163372.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,167517.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,164685.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,158215.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,172766.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,161156.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,161146.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS1,2025-07-23,C5 IS Int,171917.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS2,2025-07-23,C5 IS Int,167414.0
ENBS_250723_BATCH,SCIEX-Wallace,ENBS3,2025-07-23,C5 IS Int,162385.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS1,2025-07-24,C5 IS Int,183561.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS2,2025-07-24,C5 IS Int,168377.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS3,2025-07-24,C5 IS Int,176174.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS1,2025-07-24,C5 IS Int,185942.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS2,2025-07-24,C5 IS Int,173698.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS3,2025-07-24,C5 IS Int,172278.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS1,2025-07-24,C5 IS Int,186358.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS2,2025-07-24,C5 IS Int,177308.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS3,2025-07-24,C5 IS Int,180042.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS1,2025-07-24,C5 IS Int,182071.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS2,2025-07-24,C5 IS Int,169412.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS3,2025-07-24,C5 IS Int,175242.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS1,2025-07-24,C5 IS Int,186988.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS2,2025-07-24,C5 IS Int,164345.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS3,2025-07-24,C5 IS Int,164980.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS1,2025-07-24,C5 IS Int,174868.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS2,2025-07-24,C5 IS Int,172879.0
ENBS_250724_BATCH,SCIEX-Gromit,ENBS3,2025-07-24,C5 IS Int,169710.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS1,2025-07-25,C5 IS Int,185149.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS2,2025-07-25,C5 IS Int,172151.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS3,2025-07-25,C5 IS Int,173639.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS1,2025-07-25,C5 IS Int,174678.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS2,2025-07-25,C5 IS Int,174538.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS3,2025-07-25,C5 IS Int,175170.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS1,2025-07-25,C5 IS Int,184742.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS2,2025-07-25,C5 IS Int,166545.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS3,2025-07-25,C5 IS Int,174940.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS1,2025-07-25,C5 IS Int,182664.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS2,2025-07-25,C5 IS Int,166037.0
ENBS_250725_BATCH,SCIEX-Gromit,ENBS3,2025-07-25,C5 IS Int,169422.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,187748.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,168708.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,168532.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,174845.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,166360.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,169617.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,175567.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,169676.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,166711.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,181612.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,167350.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,171375.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,178078.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,169971.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,163674.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,176790.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,174250.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,172218.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,169620.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,163455.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,163472.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS1,2025-07-28,C5 IS Int,170842.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS2,2025-07-28,C5 IS Int,162483.0
ENBS_250728_BATCH,SCIEX-Gromit,ENBS3,2025-07-28,C5 IS Int,168939.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,134945.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,130497.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,130008.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,139749.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,135079.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,135292.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,133344.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,130926.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,135483.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,135629.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,131007.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,129392.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,135979.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,134339.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,128044.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,134603.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,137353.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,131379.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,141482.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,138144.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,137161.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS1,2025-07-29,C5 IS Int,133537.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS2,2025-07-29,C5 IS Int,133168.0
ENBS_250729_BATCH,SCIEX-Wallace,ENBS3,2025-07-29,C5 IS Int,129441.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS1,2025-07-30,C5 IS Int,171565.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS2,2025-07-30,C5 IS Int,173389.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS3,2025-07-30,C5 IS Int,164314.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS1,2025-07-30,C5 IS Int,174465.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS2,2025-07-30,C5 IS Int,175985.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS3,2025-07-30,C5 IS Int,172650.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS1,2025-07-30,C5 IS Int,175254.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS2,2025-07-30,C5 IS Int,173362.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS3,2025-07-30,C5 IS Int,159798.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS1,2025-07-30,C5 IS Int,178280.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS2,2025-07-30,C5 IS Int,168230.0
ENBS_250730_BATCH,SCIEX-Gromit,ENBS3,2025-07-30,C5 IS Int,164790.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS1,2025-07-31,C5 IS Int,161792.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS2,2025-07-31,C5 IS Int,155403.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS3,2025-07-31,C5 IS Int,134117.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS1,2025-07-31,C5 IS Int,155714.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS2,2025-07-31,C5 IS Int,150429.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS3,2025-07-31,C5 IS Int,150718.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS1,2025-07-31,C5 IS Int,154458.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS2,2025-07-31,C5 IS Int,154338.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS3,2025-07-31,C5 IS Int,131733.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS1,2025-07-31,C5 IS Int,167659.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS2,2025-07-31,C5 IS Int,158215.0
ENBS_250731_BATCH,SCIEX-Wallace,ENBS3,2025-07-31,C5 IS Int,148003.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS1,2025-08-01,C5 IS Int,177467.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS2,2025-08-01,C5 IS Int,171456.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS3,2025-08-01,C5 IS Int,169342.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS1,2025-08-01,C5 IS Int,176796.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS2,2025-08-01,C5 IS Int,174408.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS3,2025-08-01,C5 IS Int,158862.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS1,2025-08-01,C5 IS Int,179145.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS2,2025-08-01,C5 IS Int,174298.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS3,2025-08-01,C5 IS Int,162468.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS1,2025-08-01,C5 IS Int,178130.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS2,2025-08-01,C5 IS Int,177396.0
ENBS_250801_BATCH,SCIEX-Gromit,ENBS3,2025-08-01,C5 IS Int,169944.0
ENBS_250506_BATCH,SCIEX-Wallace,ENBS1,2025-05-06,C5DC IS Int,31601.0
ENBS_250506_BATCH,SCIEX-Wallace,ENBS2,2025-05-06,C5DC IS Int,31844.0
